date,temp,prec,hum
8/8/1997 0:00,21.2,0,68
8/9/1997 0:00,20.2,0,68
8/10/1997 0:00,20.1,0,69
8/11/1997 0:00,18.8,0,79
8/12/1997 0:00,16.5,0,67
8/13/1997 0:00,18.2,0.4,77
8/14/1997 0:00,17.3,0,60
8/15/1997 0:00,14.7,0,61
8/16/1997 0:00,12.4,0,67
8/17/1997 0:00,16,0,77
8/18/1997 0:00,13.3,0,72
8/19/1997 0:00,14,0,74
8/20/1997 0:00,15,0,67
8/21/1997 0:00,16.2,0,78
8/22/1997 0:00,17.9,0,63
8/23/1997 0:00,20.5,0,67
8/24/1997 0:00,20,0,76
8/25/1997 0:00,20.2,0,72
8/26/1997 0:00,21.2,0,62
8/27/1997 0:00,22.4,0,59
8/28/1997 0:00,22.3,0,64
8/29/1997 0:00,22.4,0,65
8/30/1997 0:00,22.6,0,63
8/31/1997 0:00,21.7,0,67
9/1/1997 0:00,18.5,0,63
9/2/1997 0:00,14.1,0,52
9/3/1997 0:00,12.8,0,61
9/4/1997 0:00,16.1,0,52
9/5/1997 0:00,17.1,0,57
9/6/1997 0:00,16.8,5.3,67
9/7/1997 0:00,16.2,2.5,85
9/8/1997 0:00,16,7.4,89
9/9/1997 0:00,12.9,19.3,90
9/10/1997 0:00,13.2,37.1,90
9/11/1997 0:00,14.5,0.7,75
9/12/1997 0:00,14.1,0,81
9/13/1997 0:00,15,0,91
9/14/1997 0:00,13.7,0,74
9/15/1997 0:00,12.8,7.5,80
9/16/1997 0:00,13.6,4,95
9/17/1997 0:00,14.6,0,85
9/18/1997 0:00,12.7,0,80
9/19/1997 0:00,11.5,1.4,53
9/20/1997 0:00,10.4,0.5,71
9/21/1997 0:00,11.5,0,81
9/22/1997 0:00,12.1,0,80
9/23/1997 0:00,9.7,5.9,82
9/24/1997 0:00,8.6,0,61
9/25/1997 0:00,6.8,0,95
9/26/1997 0:00,11.7,0,87
9/27/1997 0:00,9.7,0,75
9/28/1997 0:00,9.8,0,91
9/29/1997 0:00,9.2,0,82
9/30/1997 0:00,4.5,0,82
10/1/1997 0:00,8.8,0.6,91
10/2/1997 0:00,7.8,0,79
10/3/1997 0:00,7.5,0,86
10/4/1997 0:00,8.2,6.3,92
10/5/1997 0:00,7.9,20,86
10/6/1997 0:00,9.2,0,72
10/7/1997 0:00,7,0.3,80
10/8/1997 0:00,7.3,6.7,91
10/9/1997 0:00,10.6,10.1,96
10/10/1997 0:00,9.9,11.6,96
10/11/1997 0:00,9.4,36.8,98
10/12/1997 0:00,7.3,20.7,91
10/13/1997 0:00,7,3.8,84
10/14/1997 0:00,5.6,2.1,83
10/15/1997 0:00,4.4,0.5,85
10/16/1997 0:00,3.7,1.9,92
10/17/1997 0:00,3.2,0,87
10/18/1997 0:00,3.7,5.7,95
10/19/1997 0:00,10.2,2.8,93
10/20/1997 0:00,7.2,0,72
10/21/1997 0:00,2.6,2.9,80
10/22/1997 0:00,5.1,5.9,77
10/23/1997 0:00,3.5,5.9,85
10/24/1997 0:00,1.1,1.9,82
10/25/1997 0:00,0.3,1,72
10/26/1997 0:00,-1,0.3,76
10/27/1997 0:00,0,0,77
10/28/1997 0:00,1.7,0,75
10/29/1997 0:00,5.7,0,77
10/30/1997 0:00,5,0,95
10/31/1997 0:00,7,0,87
11/1/1997 0:00,7.4,0,90
11/2/1997 0:00,3.9,6.8,76
11/3/1997 0:00,-1,1.4,76
11/4/1997 0:00,1.4,3.5,72
11/5/1997 0:00,-3.8,0,79
11/6/1997 0:00,-1.4,6.4,87
11/7/1997 0:00,3.4,1.6,99
11/8/1997 0:00,7,2.7,97
11/9/1997 0:00,6.8,17,100
11/10/1997 0:00,7.4,3.5,96
11/11/1997 0:00,7.2,3.5,97
11/12/1997 0:00,4.2,0,97
11/13/1997 0:00,7.8,0,86
11/14/1997 0:00,6.9,4.4,86
11/15/1997 0:00,4.2,0,90
11/16/1997 0:00,4.1,2,95
11/17/1997 0:00,1.4,0,76
11/18/1997 0:00,-2.8,0,78
11/19/1997 0:00,-2.8,0,79
11/20/1997 0:00,-1.1,0,80
11/21/1997 0:00,-1.1,0,73
11/22/1997 0:00,-1,0,80
11/23/1997 0:00,0,0.2,86
11/24/1997 0:00,0.5,0.4,89
11/25/1997 0:00,0.6,0,84
11/26/1997 0:00,1.4,6.6,87
11/27/1997 0:00,-0.6,0.2,66
11/28/1997 0:00,-0.4,0,72
11/29/1997 0:00,-1.4,0,84
11/30/1997 0:00,-2.5,4.4,88
12/1/1997 0:00,-1.6,3.6,91
12/2/1997 0:00,-0.9,6.8,94
12/3/1997 0:00,-1.7,2.5,93
12/4/1997 0:00,-3.4,0,92
12/5/1997 0:00,-4.8,0,86
12/6/1997 0:00,-1.3,2.5,94
12/7/1997 0:00,0.3,0,81
12/8/1997 0:00,-1,0,94
12/9/1997 0:00,1.4,0.4,86
12/10/1997 0:00,1.4,2.3,99
12/11/1997 0:00,1.5,0,95
12/12/1997 0:00,-1.1,0,87
12/13/1997 0:00,-3.5,1.3,79
12/14/1997 0:00,-6.7,0.5,75
12/15/1997 0:00,-14.6,0,63
12/16/1997 0:00,-10,0,63
12/17/1997 0:00,-2.6,0,74
12/18/1997 0:00,1.4,0,82
12/19/1997 0:00,-2,0.6,91
12/20/1997 0:00,-5.4,0,86
12/21/1997 0:00,-7.5,0,83
12/22/1997 0:00,-6.8,0.4,88
12/23/1997 0:00,-0.8,0.4,97
12/24/1997 0:00,-0.6,0.7,99
12/25/1997 0:00,-0.3,2.4,98
12/26/1997 0:00,3,13.2,98
12/27/1997 0:00,3.2,6.2,91
12/28/1997 0:00,0.7,1.4,84
12/29/1997 0:00,-3.2,0,91
12/30/1997 0:00,-3.4,0,97
12/31/1997 0:00,-4.3,0,97
1/1/1998 0:00,-2.9,0,89
1/2/1998 0:00,-1.5,3.1,96
1/3/1998 0:00,1.3,5.4,100
1/4/1998 0:00,3.2,1.6,91
1/5/1998 0:00,2.1,0.4,87
1/6/1998 0:00,2.8,1.7,97
1/7/1998 0:00,1.6,1.5,98
1/8/1998 0:00,-0.1,0,94
1/9/1998 0:00,-0.4,0.3,95
1/10/1998 0:00,-0.7,0.4,91
1/11/1998 0:00,2.9,4.2,98
1/12/1998 0:00,3,0,99
1/13/1998 0:00,2.4,0,93
1/14/1998 0:00,2,0,93
1/15/1998 0:00,2.8,2,91
1/16/1998 0:00,2.8,1.6,83
1/17/1998 0:00,3.1,2.5,91
1/18/1998 0:00,2.7,1.1,79
1/19/1998 0:00,2.2,0.3,74
1/20/1998 0:00,2,4.3,93
1/21/1998 0:00,2.4,5.1,97
1/22/1998 0:00,1,0,94
1/23/1998 0:00,-0.1,1,94
1/24/1998 0:00,0.1,1,86
1/25/1998 0:00,-0.2,0,82
1/26/1998 0:00,2,0,95
1/27/1998 0:00,2,0,83
1/28/1998 0:00,-1,3.9,81
1/29/1998 0:00,-7.3,0.3,85
1/30/1998 0:00,-3.9,3.5,73
1/31/1998 0:00,-9.7,1.1,72
2/1/1998 0:00,-10.1,0.2,70
2/2/1998 0:00,-4,5.2,82
2/3/1998 0:00,-9.3,0,70
2/4/1998 0:00,-13.7,0,83
2/5/1998 0:00,-3.6,5.7,92
2/6/1998 0:00,-7.8,2,88
2/7/1998 0:00,-8.7,0.6,92
2/8/1998 0:00,0.7,1.6,97
2/9/1998 0:00,1.1,4.1,99
2/10/1998 0:00,2.5,1.4,95
2/11/1998 0:00,2.3,0,84
2/12/1998 0:00,1.2,0.7,99
2/13/1998 0:00,-0.8,0.4,89
2/14/1998 0:00,-0.1,5.5,88
2/15/1998 0:00,-0.9,1,89
2/16/1998 0:00,0.6,10.4,98
2/17/1998 0:00,-6.3,0,75
2/18/1998 0:00,-4.9,1.8,88
2/19/1998 0:00,2.1,0,96
2/20/1998 0:00,1.7,0,95
2/21/1998 0:00,3.6,0,88
2/22/1998 0:00,4.1,0,87
2/23/1998 0:00,2.7,0.3,85
2/24/1998 0:00,1.6,0,79
2/25/1998 0:00,-7.2,0.4,63
2/26/1998 0:00,1.1,0.2,91
2/27/1998 0:00,3,0.9,88
2/28/1998 0:00,2.6,2.9,78
3/1/1998 0:00,1.6,0,73
3/2/1998 0:00,-0.7,0,66
3/3/1998 0:00,-4.2,0,69
3/4/1998 0:00,1.3,6,89
3/5/1998 0:00,1,6,83
3/6/1998 0:00,-0.9,0,62
3/7/1998 0:00,-1.9,9.6,89
3/8/1998 0:00,-1.6,0.3,87
3/9/1998 0:00,-3.2,1,84
3/10/1998 0:00,-3.5,0,61
3/11/1998 0:00,-8.7,0,66
3/12/1998 0:00,-8.7,0,59
3/13/1998 0:00,-9,0,74
3/14/1998 0:00,-4.7,0.7,69
3/15/1998 0:00,-9.4,0,67
3/16/1998 0:00,-8.2,0,71
3/17/1998 0:00,-3.2,0,72
3/18/1998 0:00,0.4,0.9,87
3/19/1998 0:00,0.7,0,83
3/20/1998 0:00,-0.5,0,84
3/21/1998 0:00,-1.6,2.2,85
3/22/1998 0:00,-1.2,0,60
3/23/1998 0:00,-0.9,0,57
3/24/1998 0:00,-0.8,0,56
3/25/1998 0:00,-1.8,0,69
3/26/1998 0:00,0.1,0,73
3/27/1998 0:00,1.3,0,62
3/28/1998 0:00,3,0,72
3/29/1998 0:00,2.8,0,78
3/30/1998 0:00,2.9,0,85
3/31/1998 0:00,4.1,0,82
4/1/1998 0:00,-0.5,0,72
4/2/1998 0:00,-3.7,0,62
4/3/1998 0:00,-2.8,0,53
4/4/1998 0:00,-0.4,0,42
4/5/1998 0:00,1.9,6.7,87
4/6/1998 0:00,2.1,1.7,91
4/7/1998 0:00,1.8,0,89
4/8/1998 0:00,1.5,0,86
4/9/1998 0:00,0.3,0,63
4/10/1998 0:00,0.2,0,57
4/11/1998 0:00,3.7,0,51
4/12/1998 0:00,4.6,8.5,89
4/13/1998 0:00,2.9,1.2,99
4/14/1998 0:00,3.2,0.7,92
4/15/1998 0:00,1.9,0,91
4/16/1998 0:00,5.6,0,63
4/17/1998 0:00,5.7,5.9,81
4/18/1998 0:00,9.6,2.1,86
4/19/1998 0:00,8.6,1.6,87
4/20/1998 0:00,9.6,0,74
4/21/1998 0:00,10.9,0,71
4/22/1998 0:00,11.5,0.6,79
4/23/1998 0:00,10.5,0,83
4/24/1998 0:00,11.8,0,78
4/25/1998 0:00,13.3,0,66
4/26/1998 0:00,13.5,0,66
4/27/1998 0:00,17,0,43
4/28/1998 0:00,18.2,0,40
4/29/1998 0:00,16.6,0,43
4/30/1998 0:00,15.2,0,49
5/1/1998 0:00,15.1,0,56
5/2/1998 0:00,15.6,0,59
5/3/1998 0:00,13.4,0,79
5/4/1998 0:00,12.8,1.9,81
5/5/1998 0:00,12.8,6.8,91
5/6/1998 0:00,8.1,3.3,89
5/7/1998 0:00,8.6,4.9,81
5/8/1998 0:00,9.7,0.5,79
5/9/1998 0:00,9.5,0,83
5/10/1998 0:00,14,0,69
5/11/1998 0:00,14,0,71
5/12/1998 0:00,10.3,4.5,77
5/13/1998 0:00,8.4,0,68
5/14/1998 0:00,7.4,0,76
5/15/1998 0:00,11.6,0,53
5/16/1998 0:00,12.7,0,54
5/17/1998 0:00,12.4,0,65
5/18/1998 0:00,13.7,0,64
5/19/1998 0:00,12.9,0,70
5/20/1998 0:00,10.1,5.7,80
5/21/1998 0:00,7.5,0.7,68
5/22/1998 0:00,8.3,1,76
5/23/1998 0:00,7.8,13.8,90
5/24/1998 0:00,6.6,10.8,91
5/25/1998 0:00,6.1,2.3,82
5/26/1998 0:00,8.7,5.5,90
5/27/1998 0:00,11.3,0,85
5/28/1998 0:00,12.7,0,87
5/29/1998 0:00,13,0,77
5/30/1998 0:00,11.6,0,76
5/31/1998 0:00,10,0,59
6/1/1998 0:00,15.1,4.3,68
6/2/1998 0:00,14.7,1.4,94
6/3/1998 0:00,13.5,0,81
6/4/1998 0:00,14.7,8.5,92
6/5/1998 0:00,12.8,0,83
6/6/1998 0:00,12.5,0,65
6/7/1998 0:00,17.3,2.7,78
6/8/1998 0:00,20.8,0,76
6/9/1998 0:00,16.8,0,70
6/10/1998 0:00,20,1.3,70
6/11/1998 0:00,19.2,75.2,93
6/12/1998 0:00,19.5,10.5,90
6/13/1998 0:00,15.8,0,88
6/14/1998 0:00,15.8,0,82
6/15/1998 0:00,21,3.5,82
6/16/1998 0:00,16.8,3.8,89
6/17/1998 0:00,13,7.7,87
6/18/1998 0:00,14,0,69
6/19/1998 0:00,10.8,0,83
6/20/1998 0:00,12.7,0,76
6/21/1998 0:00,13.1,0,79
6/22/1998 0:00,13.4,2.9,91
6/23/1998 0:00,12,14.4,93
6/24/1998 0:00,13.1,0,81
6/25/1998 0:00,12.1,0,75
6/26/1998 0:00,14.7,0,73
6/27/1998 0:00,14.2,0,80
6/28/1998 0:00,17.8,0,70
6/29/1998 0:00,15.4,5.5,90
6/30/1998 0:00,14.8,0,84
7/1/1998 0:00,14,2.2,95
7/2/1998 0:00,14.5,3.9,93
7/3/1998 0:00,16.2,0,83
7/4/1998 0:00,15.2,0,77
7/5/1998 0:00,14.9,0,71
7/6/1998 0:00,14.6,0,83
7/7/1998 0:00,15,0,80
7/8/1998 0:00,15.2,8.8,88
7/9/1998 0:00,16.5,0,83
7/10/1998 0:00,15.6,0,88
7/11/1998 0:00,17.3,4.7,95
7/12/1998 0:00,15.7,0.6,91
7/13/1998 0:00,15.5,2.2,89
7/14/1998 0:00,15.5,0.6,88
7/15/1998 0:00,14.4,0,83
7/16/1998 0:00,15.5,0.5,76
7/17/1998 0:00,13.8,0,84
7/18/1998 0:00,15.9,0,84
7/19/1998 0:00,15.8,0,82
7/20/1998 0:00,15.6,13.8,84
7/21/1998 0:00,17.2,0,78
7/22/1998 0:00,19.6,0,83
7/23/1998 0:00,17.3,0,93
7/24/1998 0:00,18.3,0,80
7/25/1998 0:00,17,0,88
7/26/1998 0:00,16.2,0,70
7/27/1998 0:00,15.9,0,73
7/28/1998 0:00,14.6,1.1,85
7/29/1998 0:00,16.3,24.5,94
7/30/1998 0:00,17.2,1.4,81
7/31/1998 0:00,17.1,6.8,86
8/1/1998 0:00,16.5,0,85
8/2/1998 0:00,16.6,0,83
8/3/1998 0:00,17,0,90
8/4/1998 0:00,16.5,6.1,85
8/5/1998 0:00,16.1,8.6,85
8/6/1998 0:00,15.9,2.2,87
8/7/1998 0:00,15.5,3.6,95
8/8/1998 0:00,15.9,0,84
8/9/1998 0:00,14,5.1,90
8/10/1998 0:00,15.2,3.7,90
8/11/1998 0:00,16,0,82
8/12/1998 0:00,15.8,0,82
8/13/1998 0:00,14,0,80
8/14/1998 0:00,15,9.3,97
8/15/1998 0:00,14.9,0.6,91
8/16/1998 0:00,13.7,3.9,93
8/17/1998 0:00,16,0,84
8/18/1998 0:00,15.9,5.7,92
8/19/1998 0:00,15.6,0,85
8/20/1998 0:00,15.5,6.6,84
8/21/1998 0:00,17.3,0.7,73
8/22/1998 0:00,15.5,6.7,93
8/23/1998 0:00,14.8,5.5,84
8/24/1998 0:00,15.1,1.6,80
8/25/1998 0:00,12.8,5.1,95
8/26/1998 0:00,14.5,0.9,82
8/27/1998 0:00,13.8,3.7,81
8/28/1998 0:00,12.4,0,78
8/29/1998 0:00,11.4,0,86
8/30/1998 0:00,13.4,12.3,93
8/31/1998 0:00,12.6,1,91
9/1/1998 0:00,10,0,82
9/2/1998 0:00,12.1,0,79
9/3/1998 0:00,11.2,0,84
9/4/1998 0:00,11,0,75
9/5/1998 0:00,9.3,0,79
9/6/1998 0:00,10.3,0,76
9/7/1998 0:00,11.6,0,84
9/8/1998 0:00,14.1,0,86
9/9/1998 0:00,15.4,0,67
9/10/1998 0:00,15.9,10.6,78
9/11/1998 0:00,16.7,27.9,95
9/12/1998 0:00,16.4,2.5,97
9/13/1998 0:00,17.4,0,64
9/14/1998 0:00,16.6,0,65
9/15/1998 0:00,13,0,81
9/16/1998 0:00,12.6,0,78
9/17/1998 0:00,11.6,0.4,91
9/18/1998 0:00,13.7,2.6,88
9/19/1998 0:00,14.2,4.8,88
9/20/1998 0:00,12.6,0,91
9/21/1998 0:00,10.1,0,90
9/22/1998 0:00,14.2,0,90
9/23/1998 0:00,12,0,81
9/24/1998 0:00,12.9,0.5,83
9/25/1998 0:00,8.1,1.5,76
9/26/1998 0:00,8,0.4,93
9/27/1998 0:00,10.1,1.6,88
9/28/1998 0:00,10,0,93
9/29/1998 0:00,8.1,0,77
9/30/1998 0:00,6.3,0,66
10/1/1998 0:00,4.5,0,78
10/2/1998 0:00,3,0,76
10/3/1998 0:00,1.9,0,72
10/4/1998 0:00,2.5,0,76
10/5/1998 0:00,3.4,0,82
10/6/1998 0:00,5.2,0,71
10/7/1998 0:00,1.4,0,71
10/8/1998 0:00,3.2,0,66
10/9/1998 0:00,7.1,0,83
10/10/1998 0:00,9.4,16.2,98
10/11/1998 0:00,10.6,0.9,92
10/12/1998 0:00,9.6,2.8,85
10/13/1998 0:00,8.5,0.5,82
10/14/1998 0:00,9.4,3.9,84
10/15/1998 0:00,10,6.8,79
10/16/1998 0:00,8.9,2.1,69
10/17/1998 0:00,7.9,12.6,78
10/18/1998 0:00,10.2,4.9,83
10/19/1998 0:00,8.3,0.8,73
10/20/1998 0:00,7.2,0,78
10/21/1998 0:00,7.2,3.6,77
10/22/1998 0:00,6.4,0,89
10/23/1998 0:00,11.6,0.8,95
10/24/1998 0:00,10.5,6.9,92
10/25/1998 0:00,10.9,0.3,80
10/26/1998 0:00,9.6,1.7,85
10/27/1998 0:00,6.4,0,89
10/28/1998 0:00,6.3,9,83
10/29/1998 0:00,7,3.5,87
10/30/1998 0:00,6.3,7.3,82
10/31/1998 0:00,4.8,9.2,87
11/1/1998 0:00,3.9,0.4,87
11/2/1998 0:00,3.1,0.5,93
11/3/1998 0:00,0.5,1.6,97
11/4/1998 0:00,-0.4,0,94
11/5/1998 0:00,2.6,3.6,99
11/6/1998 0:00,3.6,7.7,81
11/7/1998 0:00,1.2,0,82
11/8/1998 0:00,-2.4,0,84
11/9/1998 0:00,-3.5,0,81
11/10/1998 0:00,-7.4,0,81
11/11/1998 0:00,-7.4,0,75
11/12/1998 0:00,-7.3,0,81
11/13/1998 0:00,-5,0,87
11/14/1998 0:00,-5.8,0,89
11/15/1998 0:00,-7.9,0,87
11/16/1998 0:00,-5,0,86
11/17/1998 0:00,-8.7,0,74
11/18/1998 0:00,-10.4,0,74
11/19/1998 0:00,-11,0,77
11/20/1998 0:00,-11.7,0,81
11/21/1998 0:00,-6,0,90
11/22/1998 0:00,1,0,75
11/23/1998 0:00,-4.9,0,86
11/24/1998 0:00,-6.6,0,78
11/25/1998 0:00,-3.2,0,66
11/26/1998 0:00,-5.2,0,54
11/27/1998 0:00,-4.9,0.6,82
11/28/1998 0:00,-2.4,0,90
11/29/1998 0:00,-2,0,93
11/30/1998 0:00,-6.7,0,88
12/1/1998 0:00,-9,0,94
12/2/1998 0:00,-1,0,86
12/3/1998 0:00,-3.3,0,85
12/4/1998 0:00,-8.3,0,82
12/5/1998 0:00,-5.7,0.2,80
12/6/1998 0:00,-5.7,1.6,93
12/7/1998 0:00,-5.7,0.5,94
12/8/1998 0:00,-4.1,4.7,97
12/9/1998 0:00,-5.1,0.3,89
12/10/1998 0:00,-7.8,0,87
12/11/1998 0:00,-8.2,0.6,94
12/12/1998 0:00,-2.8,1.1,90
12/13/1998 0:00,-3.9,0,93
12/14/1998 0:00,-5.5,0,87
12/15/1998 0:00,-1.2,3.7,92
12/16/1998 0:00,2.8,0,91
12/17/1998 0:00,2.1,0.5,95
12/18/1998 0:00,3.3,1.1,94
12/19/1998 0:00,3.4,0,89
12/20/1998 0:00,2.1,4.8,97
12/21/1998 0:00,-1.7,0.6,87
12/22/1998 0:00,-7.9,0,77
12/23/1998 0:00,-0.7,0.2,75
12/24/1998 0:00,-2.5,1.2,85
12/25/1998 0:00,0.7,2.6,91
12/26/1998 0:00,2.3,7.3,97
12/27/1998 0:00,2.4,7.5,92
12/28/1998 0:00,3.9,2.6,89
12/29/1998 0:00,3.5,5.5,93
12/30/1998 0:00,1,0,96
12/31/1998 0:00,-2.1,0,95
1/1/1999 0:00,-2.6,0,86
1/2/1999 0:00,-2.2,0,91
1/3/1999 0:00,-2.3,0,93
1/4/1999 0:00,-0.6,0.4,98
1/5/1999 0:00,2.4,7.4,97
1/6/1999 0:00,1.2,3,93
1/7/1999 0:00,0.1,7.4,89
1/8/1999 0:00,-3.6,0,73
1/9/1999 0:00,-3.4,2.8,84
1/10/1999 0:00,-11.6,0,85
1/11/1999 0:00,-6.7,1.2,84
1/12/1999 0:00,-8.7,4,78
1/13/1999 0:00,-3.2,2.4,90
1/14/1999 0:00,-2.2,0.3,85
1/15/1999 0:00,0.1,1,92
1/16/1999 0:00,1.3,0.3,89
1/17/1999 0:00,2.6,2.3,98
1/18/1999 0:00,2.5,0.6,94
1/19/1999 0:00,1.3,0,91
1/20/1999 0:00,1.7,0.3,92
1/21/1999 0:00,3.2,1.6,97
1/22/1999 0:00,2.2,1.2,94
1/23/1999 0:00,1.9,0,89
1/24/1999 0:00,1.1,6.1,93
1/25/1999 0:00,2.1,6,94
1/26/1999 0:00,-0.6,14.3,91
1/27/1999 0:00,-5.5,0.9,76
1/28/1999 0:00,-11.9,0,73
1/29/1999 0:00,-16.3,0.2,66
1/30/1999 0:00,-14.4,0,74
1/31/1999 0:00,-10.1,0.3,85
2/1/1999 0:00,0.2,0.4,100
2/2/1999 0:00,-2.6,2.3,75
2/3/1999 0:00,-8.1,0.3,69
2/4/1999 0:00,-0.5,7.5,94
2/5/1999 0:00,0.1,5.3,86
2/6/1999 0:00,-7.3,0.2,73
2/7/1999 0:00,-14.2,0,73
2/8/1999 0:00,-10.3,0.6,80
2/9/1999 0:00,-13.3,0.2,81
2/10/1999 0:00,-16.4,0,81
2/11/1999 0:00,-12,0,81
2/12/1999 0:00,-4.1,0,82
2/13/1999 0:00,-0.9,0,92
2/14/1999 0:00,-1.6,0.9,95
2/15/1999 0:00,-1.6,0,86
2/16/1999 0:00,-1.9,4.5,90
2/17/1999 0:00,-1.7,4.4,93
2/18/1999 0:00,-4.5,0,90
2/19/1999 0:00,-3.2,0.4,94
2/20/1999 0:00,-4,0,83
2/21/1999 0:00,-2.9,1.5,92
2/22/1999 0:00,0.4,1.5,86
2/23/1999 0:00,-0.1,1.6,85
2/24/1999 0:00,-3,3,93
2/25/1999 0:00,-3.2,3.9,92
2/26/1999 0:00,-3,0.2,88
2/27/1999 0:00,-2.3,1.1,86
2/28/1999 0:00,-0.1,4.6,91
3/1/1999 0:00,1.6,1.4,92
3/2/1999 0:00,0.9,0.7,96
3/3/1999 0:00,-1.1,0,84
3/4/1999 0:00,-0.6,0,87
3/5/1999 0:00,2,0,90
3/6/1999 0:00,2.9,1.1,90
3/7/1999 0:00,3.1,3.2,84
3/8/1999 0:00,1.1,0,71
3/9/1999 0:00,-4.6,0,56
3/10/1999 0:00,-4.4,1.6,78
3/11/1999 0:00,-3.7,1.4,86
3/12/1999 0:00,-3.4,0,77
3/13/1999 0:00,-1.8,0,76
3/14/1999 0:00,-2.7,0,62
3/15/1999 0:00,-3,0,52
3/16/1999 0:00,-3.1,0,58
3/17/1999 0:00,-1.3,0,52
3/18/1999 0:00,1.5,0,74
3/19/1999 0:00,2.3,0,73
3/20/1999 0:00,2.3,0,63
3/21/1999 0:00,0.6,0,85
3/22/1999 0:00,0.4,0,84
3/23/1999 0:00,1.6,2.9,84
3/24/1999 0:00,-0.9,0,87
3/25/1999 0:00,1.2,2.1,94
3/26/1999 0:00,6.2,0,79
3/27/1999 0:00,7.8,0,65
3/28/1999 0:00,7.1,0,77
3/29/1999 0:00,2.8,0,83
3/30/1999 0:00,5.8,0,70
3/31/1999 0:00,6.9,0,68
4/1/1999 0:00,4.9,0,80
4/2/1999 0:00,2.7,0,86
4/3/1999 0:00,2.3,0,89
4/4/1999 0:00,1.9,0,64
4/5/1999 0:00,1.3,0,73
4/6/1999 0:00,3.3,2.3,88
4/7/1999 0:00,5.3,6.6,96
4/8/1999 0:00,3.9,0.4,93
4/9/1999 0:00,4.1,0,87
4/10/1999 0:00,5.3,0,92
4/11/1999 0:00,5.5,0.4,90
4/12/1999 0:00,4.2,0.9,91
4/13/1999 0:00,7.2,0,70
4/14/1999 0:00,7.6,10.4,75
4/15/1999 0:00,8.3,8.9,75
4/16/1999 0:00,4.5,1,88
4/17/1999 0:00,12.6,3,69
4/18/1999 0:00,12.3,2.2,70
4/19/1999 0:00,6.7,0,67
4/20/1999 0:00,14.1,1,53
4/21/1999 0:00,10.4,0,52
4/22/1999 0:00,10.9,0,52
4/23/1999 0:00,9.6,2.8,91
4/24/1999 0:00,9.7,0,81
4/25/1999 0:00,11.6,0,67
4/26/1999 0:00,12.7,0,64
4/27/1999 0:00,13.3,0,70
4/28/1999 0:00,11.1,0,80
4/29/1999 0:00,7.9,1,85
4/30/1999 0:00,4.5,5.7,79
5/1/1999 0:00,4.9,0.3,81
5/2/1999 0:00,4.3,0,80
5/3/1999 0:00,2.9,0,74
5/4/1999 0:00,3.4,0,76
5/5/1999 0:00,4.3,0,79
5/6/1999 0:00,6.1,0,82
5/7/1999 0:00,6.4,0,76
5/8/1999 0:00,5,0,64
5/9/1999 0:00,3.6,0,50
5/10/1999 0:00,3,20.6,70
5/11/1999 0:00,2.3,0,69
5/12/1999 0:00,2.1,0,61
5/13/1999 0:00,5,0,54
5/14/1999 0:00,7.6,0,41
5/15/1999 0:00,8.6,0,46
5/16/1999 0:00,6.7,0,66
5/17/1999 0:00,8.2,0,60
5/18/1999 0:00,8.3,0,77
5/19/1999 0:00,8.8,0,86
5/20/1999 0:00,10.7,0,69
5/21/1999 0:00,14.4,0,49
5/22/1999 0:00,18.3,0,49
5/23/1999 0:00,10.7,2.6,81
5/24/1999 0:00,10.6,0,78
5/25/1999 0:00,13.9,0,75
5/26/1999 0:00,11.6,2.6,89
5/27/1999 0:00,9.7,0,76
5/28/1999 0:00,12.4,0,81
5/29/1999 0:00,13.5,0,72
5/30/1999 0:00,12,0.6,82
5/31/1999 0:00,10.2,0.7,68
6/1/1999 0:00,9.7,0,64
6/2/1999 0:00,12.2,0,63
6/3/1999 0:00,16.1,0,61
6/4/1999 0:00,15,0,81
6/5/1999 0:00,14.9,0,77
6/6/1999 0:00,17.9,0,71
6/7/1999 0:00,18.3,7.5,81
6/8/1999 0:00,13.9,0,90
6/9/1999 0:00,18.2,0,81
6/10/1999 0:00,14.3,0,78
6/11/1999 0:00,15.7,0,68
6/12/1999 0:00,21.4,0,58
6/13/1999 0:00,22.7,0,53
6/14/1999 0:00,23.7,0,56
6/15/1999 0:00,19.8,0,79
6/16/1999 0:00,18.8,0,78
6/17/1999 0:00,17.8,0.1,80
6/18/1999 0:00,19.9,0,78
6/19/1999 0:00,19.1,0,70
6/20/1999 0:00,19.2,0,74
6/21/1999 0:00,18.5,1.7,80
6/22/1999 0:00,19,2.1,90
6/23/1999 0:00,21.9,14,81
6/24/1999 0:00,14.3,15.8,95
6/25/1999 0:00,15.1,3.6,91
6/26/1999 0:00,16,3.9,95
6/27/1999 0:00,15.5,0,81
6/28/1999 0:00,18.3,0,77
6/29/1999 0:00,19.7,0,84
6/30/1999 0:00,17.8,0,83
7/1/1999 0:00,17.5,0,73
7/2/1999 0:00,18.2,0,76
7/3/1999 0:00,17.8,0.5,77
7/4/1999 0:00,18.3,0,76
7/5/1999 0:00,17.6,0,88
7/6/1999 0:00,22.3,0,77
7/7/1999 0:00,20.2,0.9,83
7/8/1999 0:00,18.5,0,62
7/9/1999 0:00,17.1,0,69
7/10/1999 0:00,17.5,0,76
7/11/1999 0:00,19.4,0,73
7/12/1999 0:00,19.9,0,72
